customer_id,first_order_date,second_order_date,days_to_second_order
12621,2010-12-09 10:16:00,2010-12-17 12:38:00,8
13001,2011-01-17 12:45:00,2011-01-25 14:53:00,8
13199,2010-12-08 10:51:00,2010-12-16 14:25:00,8
13269,2010-12-05 11:51:00,2010-12-13 14:52:00,8
13495,2010-12-06 15:14:00,2010-12-15 11:32:00,8
14243,2010-12-09 08:34:00,2010-12-17 13:29:00,8
14971,2011-10-27 13:33:00,2011-11-04 17:03:00,8
15039,2010-12-06 11:26:00,2010-12-14 11:48:00,8
15808,2010-12-05 13:05:00,2010-12-13 15:37:00,8
15856,2010-12-09 13:34:00,2010-12-17 17:06:00,8
15867,2010-12-05 14:17:00,2010-12-13 15:26:00,8
16161,2010-12-06 10:03:00,2010-12-14 17:22:00,8
16376,2011-11-22 16:47:00,2011-12-01 11:38:00,8
16710,2010-12-06 13:13:00,2010-12-14 14:11:00,8
16817,2010-12-06 14:19:00,2010-12-15 09:49:00,8
16866,2011-07-01 12:34:00,2011-07-10 10:14:00,8
16919,2010-12-06 12:52:00,2010-12-14 14:15:00,8
16942,2011-04-26 11:59:00,2011-05-04 12:20:00,8
17083,2011-02-09 11:38:00,2011-02-17 11:46:00,8
17573,2011-09-07 10:36:00,2011-09-15 17:09:00,8
17819,2010-12-03 14:26:00,2010-12-12 12:46:00,8
17837,2011-06-29 16:44:00,2011-07-07 17:47:00,8
17990,2010-12-13 12:10:00,2010-12-21 12:57:00,8
18219,2010-12-06 10:05:00,2010-12-14 12:30:00,8
12709,2010-12-08 09:49:00,2010-12-17 12:02:00,9
13159,2011-08-16 11:44:00,2011-08-25 15:12:00,9
13266,2011-03-28 10:14:00,2011-04-06 11:34:00,9
13632,2011-04-10 15:07:00,2011-04-20 11:45:00,9
13827,2011-07-19 15:38:00,2011-07-29 11:45:00,9
13911,2011-02-04 14:46:00,2011-02-14 14:13:00,9
14062,2010-12-10 15:56:00,2010-12-20 13:24:00,9
14825,2010-12-06 12:30:00,2010-12-16 10:43:00,9
15508,2011-04-18 15:31:00,2011-04-28 13:31:00,9
16033,2010-12-05 10:36:00,2010-12-14 13:18:00,9
16070,2011-11-07 16:36:00,2011-11-17 15:50:00,9
16224,2011-04-04 12:00:00,2011-04-13 14:17:00,9
16354,2011-09-27 16:28:00,2011-10-07 14:28:00,9
16422,2010-12-05 15:35:00,2010-12-14 16:53:00,9
16460,2011-09-19 10:15:00,2011-09-28 12:22:00,9
16558,2010-12-08 12:01:00,2010-12-17 15:39:00,9
16638,2010-12-06 10:19:00,2010-12-15 12:47:00,9
16851,2011-10-19 09:48:00,2011-10-28 12:33:00,9
16869,2011-06-17 13:01:00,2011-06-27 12:16:00,9
17669,2011-04-04 10:11:00,2011-04-14 08:14:00,9
12626,2011-01-17 11:01:00,2011-01-27 13:42:00,10
12627,2011-07-22 13:59:00,2011-08-02 09:29:00,10
12839,2010-12-07 15:48:00,2010-12-17 17:33:00,10
12879,2011-09-09 12:11:00,2011-09-19 14:27:00,10
12901,2011-03-14 10:41:00,2011-03-24 11:07:00,10
12951,2011-01-13 10:33:00,2011-01-24 10:05:00,10
13314,2011-09-27 10:20:00,2011-10-07 13:09:00,10
13715,2010-12-02 08:52:00,2010-12-12 12:41:00,10
13819,2011-01-24 10:38:00,2011-02-03 14:01:00,10
14056,2011-02-28 15:19:00,2011-03-10 16:16:00,10
14164,2011-09-20 12:18:00,2011-09-30 12:24:00,10
14180,2010-12-02 13:08:00,2010-12-13 09:02:00,10
14211,2011-02-17 15:50:00,2011-02-28 09:33:00,10
14331,2011-07-27 15:14:00,2011-08-07 13:17:00,10
14364,2011-05-12 12:56:00,2011-05-23 11:58:00,10
15046,2011-01-05 15:30:00,2011-01-16 13:25:00,10
15334,2011-06-19 13:51:00,2011-06-29 14:20:00,10
15465,2010-12-05 10:12:00,2010-12-15 12:06:00,10
15581,2010-12-08 14:38:00,2010-12-19 14:23:00,10
15621,2011-11-18 11:49:00,2011-11-28 15:16:00,10
15640,2010-12-02 15:40:00,2010-12-13 14:36:00,10
15696,2011-01-17 11:24:00,2011-01-27 13:40:00,10
15852,2011-05-26 13:26:00,2011-06-06 11:22:00,10
16353,2010-12-05 12:09:00,2010-12-15 12:29:00,10
17054,2011-04-08 13:14:00,2011-04-18 14:32:00,10
17068,2010-12-06 13:58:00,2010-12-16 15:07:00,10
17254,2011-11-24 14:09:00,2011-12-05 12:46:00,10
17502,2011-11-10 16:39:00,2011-11-21 13:14:00,10
17691,2010-12-06 11:10:00,2010-12-16 17:20:00,10
17811,2011-01-10 10:58:00,2011-01-20 11:15:00,10
17858,2010-12-05 13:08:00,2010-12-15 13:26:00,10
18179,2011-01-07 14:22:00,2011-01-17 14:51:00,10
12481,2010-12-09 10:13:00,2010-12-20 15:15:00,11
12720,2010-12-05 15:21:00,2010-12-17 12:56:00,11
12827,2011-10-26 15:44:00,2011-11-07 11:29:00,11
13452,2011-03-14 11:38:00,2011-03-25 14:19:00,11
13493,2011-02-25 16:42:00,2011-03-09 15:35:00,11
13509,2011-02-28 13:27:00,2011-03-11 15:42:00,11
13885,2011-05-23 08:52:00,2011-06-03 15:07:00,11
14032,2010-12-08 10:53:00,2010-12-19 11:19:00,11
14104,2011-06-27 12:49:00,2011-07-08 12:50:00,11
14179,2011-10-18 14:00:00,2011-10-30 12:07:00,11
14680,2010-12-03 12:05:00,2010-12-14 13:19:00,11
14741,2010-12-02 08:43:00,2010-12-13 11:44:00,11
14829,2010-12-02 16:12:00,2010-12-14 09:50:00,11
15213,2011-01-14 11:05:00,2011-01-25 12:21:00,11
15373,2010-12-03 14:40:00,2010-12-15 10:40:00,11
15974,2011-02-24 10:10:00,2011-03-07 15:40:00,11
16333,2011-02-03 10:50:00,2011-02-14 11:22:00,11
16713,2010-12-08 13:01:00,2010-12-20 12:51:00,11
16764,2011-07-19 17:17:00,2011-07-31 11:38:00,11
17232,2011-11-25 12:24:00,2011-12-07 12:21:00,11
17237,2011-11-17 12:55:00,2011-11-28 15:02:00,11
17472,2011-02-13 14:40:00,2011-02-24 18:26:00,11
17522,2011-05-05 16:31:00,2011-05-17 10:36:00,11
17685,2010-12-02 14:42:00,2010-12-14 11:44:00,11
18077,2010-12-08 10:21:00,2010-12-19 11:19:00,11
18092,2010-12-09 10:00:00,2010-12-20 11:45:00,11
12504,2011-11-09 14:56:00,2011-11-21 16:02:00,12
12522,2011-10-19 14:41:00,2011-10-31 15:30:00,12
12569,2011-04-01 13:47:00,2011-04-14 09:56:00,12
12840,2011-04-27 12:21:00,2011-05-09 14:10:00,12
13098,2011-01-26 13:46:00,2011-02-08 11:32:00,12
13167,2011-07-19 12:13:00,2011-08-01 12:12:00,12
13491,2010-12-02 14:30:00,2010-12-15 10:48:00,12
13755,2011-10-07 15:45:00,2011-10-20 10:15:00,12
14234,2011-10-13 13:58:00,2011-10-25 15:39:00,12
14534,2011-01-25 12:33:00,2011-02-07 11:15:00,12
14711,2011-03-22 13:32:00,2011-04-04 12:42:00,12
15107,2010-12-02 13:45:00,2010-12-14 14:50:00,12
15762,2011-09-23 15:17:00,2011-10-05 16:15:00,12
16725,2010-12-03 16:02:00,2010-12-15 16:32:00,12
16811,2011-11-22 17:19:00,2011-12-05 11:39:00,12
16813,2011-05-19 13:28:00,2011-06-01 12:11:00,12
16931,2010-12-05 11:40:00,2010-12-17 13:45:00,12
17213,2010-12-08 13:03:00,2010-12-21 09:34:00,12
17290,2011-11-23 15:53:00,2011-12-06 12:38:00,12
17340,2010-12-08 15:56:00,2010-12-20 17:05:00,12
18144,2010-12-01 13:45:00,2010-12-14 13:02:00,12
18168,2010-12-02 18:08:00,2010-12-15 11:08:00,12
12352,2011-02-16 12:33:00,2011-03-01 14:57:00,13
12395,2010-12-03 16:35:00,2010-12-17 16:00:00,13
12520,2011-03-11 11:35:00,2011-03-25 08:50:00,13
12600,2010-12-03 12:57:00,2010-12-17 09:24:00,13
12681,2010-12-07 10:08:00,2010-12-20 14:10:00,13
12967,2010-12-03 09:49:00,2010-12-16 19:10:00,13
13268,2011-03-17 13:20:00,2011-03-30 16:52:00,13
13450,2011-05-05 19:48:00,2011-05-19 12:36:00,13
13564,2010-12-06 17:26:00,2010-12-20 16:50:00,13
13673,2011-11-07 15:40:00,2011-11-21 12:11:00,13
13925,2011-07-28 12:09:00,2011-08-10 12:41:00,13
14427,2011-10-07 09:10:00,2011-10-20 14:23:00,13
14664,2011-11-06 14:56:00,2011-11-20 10:59:00,13
14682,2011-05-22 12:51:00,2011-06-05 12:12:00,13
14978,2011-01-13 12:03:00,2011-01-26 12:40:00,13
15059,2011-01-09 11:54:00,2011-01-23 11:48:00,13
15427,2011-10-23 14:47:00,2011-11-06 14:17:00,13
15574,2010-12-02 15:46:00,2010-12-16 12:42:00,13
16170,2011-04-05 13:42:00,2011-04-19 09:43:00,13
16378,2011-02-02 12:42:00,2011-02-16 10:32:00,13
16416,2011-10-14 13:35:00,2011-10-27 15:33:00,13
16533,2011-10-02 15:07:00,2011-10-16 13:51:00,13
16770,2010-12-02 15:49:00,2010-12-16 15:45:00,13
17186,2011-10-10 12:52:00,2011-10-24 10:20:00,13
17346,2010-12-01 14:34:00,2010-12-15 11:14:00,13
17387,2011-11-06 11:25:00,2011-11-20 11:00:00,13
17723,2011-05-09 14:44:00,2011-05-23 13:28:00,13
17835,2011-11-16 16:30:00,2011-11-30 11:17:00,13
12371,2011-10-11 10:43:00,2011-10-26 10:16:00,14
12830,2011-06-21 10:53:00,2011-07-06 10:52:00,14
13093,2010-12-01 15:00:00,2010-12-16 09:44:00,14
13321,2011-09-14 15:18:00,2011-09-28 15:24:00,14
13429,2011-09-25 15:59:00,2011-10-10 12:51:00,14
14040,2011-01-12 14:57:00,2011-01-27 11:15:00,14
14660,2011-08-31 10:40:00,2011-09-14 11:34:00,14
14665,2011-02-02 09:08:00,2011-02-16 10:32:00,14
15189,2011-01-11 12:29:00,2011-01-25 16:36:00,14
15274,2011-11-21 14:17:00,2011-12-05 16:57:00,14
15601,2010-12-02 10:39:00,2010-12-16 14:27:00,14
15797,2011-01-24 15:47:00,2011-02-08 10:17:00,14
15815,2011-03-25 08:43:00,2011-04-08 12:01:00,14
16143,2010-12-05 15:18:00,2010-12-20 12:51:00,14
16832,2011-05-06 14:12:00,2011-05-20 14:47:00,14
16897,2011-01-30 11:52:00,2011-02-13 15:02:00,14
17086,2011-10-07 11:22:00,2011-10-21 13:27:00,14
17173,2011-07-31 15:26:00,2011-08-15 10:28:00,14
17412,2010-12-02 16:29:00,2010-12-16 17:48:00,14
17656,2011-08-03 10:45:00,2011-08-17 13:06:00,14
17659,2010-12-02 16:46:00,2010-12-16 17:38:00,14
17828,2011-06-08 08:31:00,2011-06-22 09:02:00,14
18097,2010-12-20 14:49:00,2011-01-04 10:22:00,14
18237,2011-07-28 13:05:00,2011-08-12 12:44:00,14
12536,2011-10-11 14:52:00,2011-10-27 14:13:00,15
13470,2011-08-16 17:06:00,2011-09-01 14:57:00,15
13694,2010-12-01 12:12:00,2010-12-16 17:43:00,15
14397,2011-05-10 12:25:00,2011-05-25 14:40:00,15
14562,2011-02-08 14:45:00,2011-02-23 15:11:00,15
14855,2011-07-28 12:06:00,2011-08-12 14:02:00,15
15034,2010-12-21 09:47:00,2011-01-05 15:57:00,15
15933,2011-09-14 12:05:00,2011-09-29 16:42:00,15
16407,2011-01-31 14:02:00,2011-02-15 15:00:00,15
16497,2011-01-10 13:20:00,2011-01-25 14:47:00,15
16539,2010-12-01 15:40:00,2010-12-16 16:42:00,15
16706,2011-08-17 15:53:00,2011-09-02 13:41:00,15
16871,2011-03-14 10:31:00,2011-03-29 11:39:00,15
16880,2011-06-03 16:45:00,2011-06-19 12:58:00,15
17951,2010-12-01 12:40:00,2010-12-16 12:55:00,15
12431,2010-12-01 10:03:00,2010-12-17 14:10:00,16
12822,2011-09-13 13:46:00,2011-09-30 10:04:00,16
12912,2011-10-30 11:35:00,2011-11-16 09:34:00,16
12950,2011-11-15 13:48:00,2011-12-01 15:55:00,16
13720,2011-03-30 09:17:00,2011-04-15 15:17:00,16
13949,2011-09-06 11:55:00,2011-09-23 10:14:00,16
13971,2011-02-27 12:27:00,2011-03-15 12:54:00,16
14803,2011-02-20 13:21:00,2011-03-09 12:12:00,16
15291,2010-12-01 09:32:00,2010-12-17 10:32:00,16
15478,2011-10-14 11:09:00,2011-10-30 14:19:00,16
15654,2011-11-13 15:15:00,2011-11-30 13:08:00,16
15877,2011-11-22 11:18:00,2011-12-08 11:53:00,16
16079,2011-10-30 13:06:00,2011-11-16 09:34:00,16
16174,2011-07-11 09:23:00,2011-07-28 09:21:00,16
16188,2011-04-11 09:44:00,2011-04-27 10:54:00,16
16214,2011-03-15 13:23:00,2011-04-01 10:08:00,16
16603,2011-09-09 13:02:00,2011-09-26 10:06:00,16
16628,2011-04-19 08:55:00,2011-05-05 15:44:00,16
16723,2011-08-24 11:31:00,2011-09-09 13:01:00,16
16997,2011-01-18 11:51:00,2011-02-03 15:17:00,16
17160,2011-04-12 12:00:00,2011-04-28 13:18:00,16
17459,2011-10-10 17:00:00,2011-10-27 13:25:00,16
17562,2011-06-19 13:06:00,2011-07-06 10:59:00,16
17613,2011-02-07 11:20:00,2011-02-24 10:25:00,16
17856,2011-03-03 11:40:00,2011-03-20 11:37:00,16
12450,2011-06-19 14:36:00,2011-07-06 14:41:00,17
12539,2011-01-10 09:11:00,2011-01-27 11:05:00,17
12762,2011-11-14 14:23:00,2011-12-02 10:23:00,17
12828,2011-08-01 16:16:00,2011-08-19 09:23:00,17
13220,2011-04-17 10:59:00,2011-05-04 11:26:00,17
13261,2011-02-27 10:41:00,2011-03-16 12:22:00,17
13277,2011-07-29 10:06:00,2011-08-15 14:50:00,17
14083,2010-12-03 12:24:00,2010-12-20 15:22:00,17
14659,2011-01-28 12:43:00,2011-02-15 12:05:00,17
15821,2011-10-09 13:28:00,2011-10-26 15:48:00,17
16484,2011-06-02 10:39:00,2011-06-19 12:06:00,17
16688,2011-10-10 12:23:00,2011-10-27 16:11:00,17
17315,2010-12-17 12:24:00,2011-01-04 10:38:00,17
17566,2011-11-14 13:42:00,2011-12-01 19:54:00,17
17633,2011-08-11 15:43:00,2011-08-28 15:58:00,17
17725,2011-03-17 19:47:00,2011-04-04 12:07:00,17
17750,2011-06-28 15:44:00,2011-07-15 17:29:00,17
17994,2011-02-22 11:02:00,2011-03-11 15:14:00,17
18242,2011-05-10 11:20:00,2011-05-27 14:22:00,17
18283,2011-01-06 14:14:00,2011-01-23 14:58:00,17
12599,2011-02-08 13:28:00,2011-02-27 11:58:00,18
12783,2011-09-25 15:35:00,2011-10-14 11:42:00,18
13014,2011-03-03 18:28:00,2011-03-22 11:27:00,18
14504,2011-03-06 14:38:00,2011-03-25 12:55:00,18
14701,2011-01-27 12:40:00,2011-02-15 11:40:00,18
14710,2011-10-11 13:49:00,2011-10-30 13:09:00,18
14824,2011-09-09 14:12:00,2011-09-27 15:16:00,18
15249,2011-03-28 12:49:00,2011-04-15 14:14:00,18
15453,2011-06-05 12:37:00,2011-06-23 19:46:00,18
15687,2011-01-13 15:13:00,2011-02-01 13:15:00,18
16027,2011-02-10 12:19:00,2011-02-28 15:04:00,18
16164,2011-10-28 09:12:00,2011-11-15 10:41:00,18
16180,2011-04-01 10:23:00,2011-04-19 12:26:00,18
16321,2011-01-20 12:11:00,2011-02-07 15:01:00,18
16806,2011-04-14 19:59:00,2011-05-03 15:15:00,18
17069,2010-12-01 16:49:00,2010-12-20 10:00:00,18
17615,2011-05-01 15:33:00,2011-05-20 08:30:00,18
17716,2011-03-17 10:38:00,2011-04-04 15:18:00,18
17961,2010-12-02 19:18:00,2010-12-21 10:26:00,18
12610,2011-08-05 13:52:00,2011-08-25 12:57:00,19
12619,2011-03-31 13:10:00,2011-04-19 14:02:00,19
12845,2011-02-22 14:10:00,2011-03-14 10:55:00,19
12919,2011-06-23 09:22:00,2011-07-12 17:21:00,19
13784,2011-01-11 14:38:00,2011-01-31 10:08:00,19
13856,2011-05-20 13:13:00,2011-06-09 08:45:00,19
14587,2011-01-12 13:16:00,2011-02-01 12:54:00,19
14788,2011-11-13 15:52:00,2011-12-02 17:06:00,19
15027,2011-04-15 14:14:00,2011-05-04 15:25:00,19
15089,2011-08-03 14:14:00,2011-08-23 13:40:00,19
15932,2011-02-23 14:50:00,2011-03-15 13:28:00,19
16284,2011-10-20 13:54:00,2011-11-08 16:12:00,19
16454,2011-10-06 16:57:00,2011-10-26 11:40:00,19
16477,2010-12-03 12:48:00,2010-12-22 13:39:00,19
16672,2011-03-18 10:15:00,2011-04-06 14:03:00,19
16828,2011-08-19 13:24:00,2011-09-07 15:10:00,19
16855,2011-10-27 16:31:00,2011-11-16 12:03:00,19
16924,2011-09-16 12:54:00,2011-10-06 11:41:00,19
17133,2011-03-18 13:47:00,2011-04-07 12:59:00,19
17432,2011-11-02 17:30:00,2011-11-21 17:33:00,19
12383,2010-12-22 14:28:00,2011-01-12 14:10:00,20
12739,2011-09-01 17:45:00,2011-09-22 13:00:00,20
13280,2011-01-06 17:10:00,2011-01-27 16:29:00,20
13420,2011-06-22 11:35:00,2011-07-13 08:48:00,20
13437,2011-06-02 14:30:00,2011-06-23 12:13:00,20
13460,2011-10-21 09:50:00,2011-11-10 17:17:00,20
13742,2011-01-23 14:59:00,2011-02-13 12:03:00,20
13882,2011-10-06 15:28:00,2011-10-27 12:53:00,20
13952,2011-04-15 09:27:00,2011-05-06 09:00:00,20
14191,2011-05-03 10:30:00,2011-05-24 08:49:00,20
14416,2011-10-28 15:10:00,2011-11-17 15:22:00,20
14472,2010-12-19 14:03:00,2011-01-09 11:34:00,20
14502,2011-01-30 15:52:00,2011-02-20 15:51:00,20
14583,2011-05-18 11:28:00,2011-06-07 12:47:00,20
14730,2011-03-08 12:49:00,2011-03-28 12:52:00,20
14856,2011-10-14 09:35:00,2011-11-03 14:47:00,20
15022,2011-10-23 15:47:00,2011-11-13 14:42:00,20
15493,2011-03-14 11:44:00,2011-04-04 11:28:00,20
15565,2011-09-30 10:44:00,2011-10-20 14:33:00,20
16160,2011-09-15 10:53:00,2011-10-05 14:19:00,20
16326,2011-01-09 12:01:00,2011-01-30 10:33:00,20
16352,2011-11-02 08:44:00,2011-11-22 10:32:00,20
16506,2011-10-30 15:50:00,2011-11-20 12:17:00,20
17081,2011-10-24 13:08:00,2011-11-14 12:56:00,20
17571,2011-02-14 15:15:00,2011-03-07 11:44:00,20
17653,2011-08-11 15:24:00,2011-09-01 12:17:00,20
17728,2011-09-14 11:39:00,2011-10-05 08:17:00,20
18095,2011-01-11 12:37:00,2011-01-31 12:50:00,20
18125,2011-01-27 15:02:00,2011-02-17 13:47:00,20
18231,2011-02-24 09:08:00,2011-03-16 11:36:00,20
12388,2011-01-17 11:12:00,2011-02-07 13:59:00,21
12437,2011-01-12 14:13:00,2011-02-02 15:22:00,21
12735,2011-01-06 14:26:00,2011-01-28 13:37:00,21
13431,2011-09-12 11:25:00,2011-10-03 13:49:00,21
13458,2010-12-15 12:05:00,2011-01-06 11:25:00,21
13895,2011-06-28 10:17:00,2011-07-19 14:03:00,21
14064,2011-03-10 12:59:00,2011-03-31 13:14:00,21
14132,2011-06-09 12:04:00,2011-06-30 17:29:00,21
14216,2011-11-02 10:51:00,2011-11-23 13:24:00,21
14305,2011-07-27 14:14:00,2011-08-18 06:20:00,21
14367,2011-03-08 14:12:00,2011-03-29 14:35:00,21
14432,2011-09-11 14:09:00,2011-10-02 15:49:00,21
14547,2011-10-16 14:35:00,2011-11-06 14:39:00,21
15145,2011-04-05 15:20:00,2011-04-26 16:40:00,21
15379,2010-12-16 13:02:00,2011-01-06 14:07:00,21
15484,2011-09-22 13:31:00,2011-10-14 11:56:00,21
15632,2011-03-10 08:29:00,2011-03-31 11:53:00,21
15661,2011-01-05 12:32:00,2011-01-26 13:56:00,21
15977,2011-10-31 16:24:00,2011-11-22 13:29:00,21
16145,2010-12-15 09:09:00,2011-01-05 10:35:00,21
16243,2011-10-16 12:09:00,2011-11-06 12:32:00,21
16427,2011-02-28 15:18:00,2011-03-21 17:10:00,21
16712,2011-03-08 15:07:00,2011-03-29 16:05:00,21
17444,2011-06-20 09:04:00,2011-07-11 10:33:00,21
17905,2010-12-01 13:21:00,2010-12-22 16:23:00,21
18081,2011-07-29 11:56:00,2011-08-19 12:23:00,21
18272,2011-04-07 09:35:00,2011-04-28 18:11:00,21
12562,2011-05-25 12:44:00,2011-06-16 15:22:00,22
12811,2011-02-28 15:39:00,2011-03-23 10:55:00,22
13028,2011-10-25 14:09:00,2011-11-17 11:10:00,22
13097,2010-12-14 15:13:00,2011-01-06 09:40:00,22
13426,2010-12-15 12:43:00,2011-01-07 11:54:00,22
13434,2011-09-04 10:35:00,2011-09-26 14:30:00,22
13536,2011-09-25 13:30:00,2011-10-18 08:12:00,22
13692,2011-04-17 12:57:00,2011-05-10 10:11:00,22
14002,2011-07-06 14:59:00,2011-07-28 15:55:00,22
14561,2011-06-08 13:26:00,2011-06-30 13:43:00,22
14692,2011-01-21 13:47:00,2011-02-13 13:15:00,22
14854,2011-03-10 12:22:00,2011-04-01 14:53:00,22
15531,2011-11-09 17:47:00,2011-12-01 18:43:00,22
15707,2011-09-14 14:19:00,2011-10-06 15:53:00,22
15768,2011-04-28 09:20:00,2011-05-20 10:29:00,22
16015,2011-10-21 12:56:00,2011-11-13 11:55:00,22
16629,2011-09-04 16:12:00,2011-09-27 10:34:00,22
17204,2011-03-21 12:42:00,2011-04-12 15:32:00,22
18177,2011-03-29 08:46:00,2011-04-20 15:25:00,22
18228,2011-09-21 10:48:00,2011-10-14 09:21:00,22
12680,2011-08-18 15:44:00,2011-09-11 12:27:00,23
12727,2011-01-23 15:17:00,2011-02-16 11:45:00,23
12829,2010-12-14 14:54:00,2011-01-07 11:13:00,23
13225,2010-12-13 09:49:00,2011-01-05 16:28:00,23
13695,2011-03-25 11:31:00,2011-04-17 15:53:00,23
14904,2011-11-14 09:13:00,2011-12-07 12:55:00,23
14910,2011-10-16 11:06:00,2011-11-08 12:09:00,23
15223,2011-04-04 12:17:00,2011-04-28 11:31:00,23
15237,2011-04-26 15:04:00,2011-05-20 14:47:00,23
15355,2011-10-17 15:22:00,2011-11-10 13:44:00,23
15653,2011-08-16 09:50:00,2011-09-08 10:49:00,23
15855,2011-03-21 12:32:00,2011-04-13 14:39:00,23
16513,2011-10-27 14:56:00,2011-11-20 13:39:00,23
17188,2010-12-12 12:56:00,2011-01-04 12:57:00,23
17298,2011-08-07 12:21:00,2011-08-30 16:43:00,23
17451,2011-08-26 11:54:00,2011-09-19 09:30:00,23
17590,2011-10-30 14:05:00,2011-11-22 16:06:00,23
18059,2011-10-03 09:30:00,2011-10-26 14:36:00,23
18260,2010-12-16 18:23:00,2011-01-09 14:42:00,23
12464,2011-02-03 13:30:00,2011-02-28 12:08:00,24
12882,2011-11-06 11:22:00,2011-11-30 16:18:00,24
13004,2010-12-17 08:20:00,2011-01-10 10:32:00,24
13040,2011-11-06 13:53:00,2011-12-01 10:38:00,24
13217,2011-07-06 12:08:00,2011-07-31 10:43:00,24
13636,2011-02-27 14:29:00,2011-03-24 09:50:00,24
13914,2011-11-03 16:28:00,2011-11-28 10:35:00,24
14273,2011-04-11 13:24:00,2011-05-06 08:25:00,24
14354,2011-11-09 15:36:00,2011-12-04 11:32:00,24
14505,2010-12-12 16:14:00,2011-01-06 16:03:00,24
14780,2011-09-21 15:15:00,2011-10-16 12:46:00,24
16038,2011-05-22 11:29:00,2011-06-15 13:50:00,24
16656,2010-12-10 11:23:00,2011-01-04 10:23:00,24
17595,2011-11-02 16:19:00,2011-11-27 16:08:00,24
13461,2011-06-29 10:23:00,2011-07-24 11:32:00,25
13467,2011-11-03 16:56:00,2011-11-29 10:01:00,25
13471,2011-10-23 13:10:00,2011-11-18 09:57:00,25
13730,2011-07-01 12:47:00,2011-07-27 08:35:00,25
14099,2010-12-20 11:14:00,2011-01-14 14:47:00,25
14408,2011-03-20 14:41:00,2011-04-15 11:15:00,25
15410,2011-03-23 10:15:00,2011-04-17 14:05:00,25
15612,2011-10-09 12:49:00,2011-11-03 14:52:00,25
15963,2011-10-25 13:05:00,2011-11-20 11:33:00,25
16255,2010-12-09 14:25:00,2011-01-04 11:30:00,25
16347,2011-11-03 13:01:00,2011-11-28 13:14:00,25
16368,2011-11-11 15:08:00,2011-12-07 13:12:00,25
16670,2010-12-16 10:30:00,2011-01-11 09:20:00,25
16681,2011-03-31 13:46:00,2011-04-26 08:57:00,25
16748,2011-01-09 13:50:00,2011-02-03 14:51:00,25
16987,2011-05-18 15:55:00,2011-06-13 15:09:00,25
17353,2011-07-08 16:17:00,2011-08-02 17:19:00,25
17554,2011-07-14 20:01:00,2011-08-09 10:16:00,25
17609,2011-01-16 16:23:00,2011-02-10 17:54:00,25
18143,2011-07-21 10:44:00,2011-08-15 12:07:00,25
18198,2011-01-07 13:39:00,2011-02-02 10:06:00,25
12359,2011-01-12 12:43:00,2011-02-07 14:51:00,26
13168,2011-01-25 13:55:00,2011-02-20 15:06:00,26
13363,2011-10-27 10:46:00,2011-11-22 12:40:00,26
13486,2011-07-07 17:19:00,2011-08-03 13:10:00,26
13928,2011-07-29 15:59:00,2011-08-25 12:13:00,26
14312,2011-01-06 16:35:00,2011-02-02 12:38:00,26
15807,2011-09-23 14:43:00,2011-10-20 14:09:00,26
16012,2011-07-07 18:02:00,2011-08-03 11:44:00,26
16698,2011-03-31 13:33:00,2011-04-27 10:52:00,26
17075,2011-01-26 13:20:00,2011-02-22 12:06:00,26
17940,2011-02-10 09:29:00,2011-03-08 10:12:00,26
17946,2011-03-25 14:34:00,2011-04-20 17:00:00,26
18221,2011-05-12 14:13:00,2011-06-08 11:37:00,26
12980,2010-12-16 11:36:00,2011-01-12 11:53:00,27
12985,2011-11-11 12:44:00,2011-12-09 10:46:00,27
13110,2011-02-01 15:24:00,2011-03-01 14:58:00,27
13571,2011-03-31 12:43:00,2011-04-27 13:31:00,27
13629,2011-01-05 12:09:00,2011-02-02 07:51:00,27
13668,2010-12-12 12:35:00,2011-01-09 11:02:00,27
13731,2011-04-07 10:10:00,2011-05-04 14:33:00,27
13924,2011-09-28 15:07:00,2011-10-26 13:44:00,27
13940,2011-07-18 16:05:00,2011-08-15 12:47:00,27
14140,2011-11-08 11:20:00,2011-12-06 09:05:00,27
14261,2011-09-22 10:47:00,2011-10-20 10:04:00,27
14360,2011-09-06 11:58:00,2011-10-03 12:47:00,27
14515,2011-05-05 12:13:00,2011-06-01 12:54:00,27
14702,2010-12-09 19:23:00,2011-01-06 18:24:00,27
15134,2011-04-13 11:05:00,2011-05-10 13:18:00,27
15232,2011-07-22 12:21:00,2011-08-18 16:27:00,27
15267,2011-06-10 10:24:00,2011-07-07 11:36:00,27
15271,2010-12-09 13:47:00,2011-01-06 10:46:00,27
15511,2011-09-15 15:05:00,2011-10-13 12:58:00,27
15606,2011-01-19 12:07:00,2011-02-15 15:51:00,27
15727,2010-12-15 15:47:00,2011-01-12 15:06:00,27
15910,2011-01-27 11:55:00,2011-02-24 10:29:00,27
15971,2011-02-01 16:47:00,2011-03-01 11:42:00,27
16019,2010-12-10 12:29:00,2011-01-07 10:00:00,27
16226,2011-04-18 12:58:00,2011-05-16 11:31:00,27
16728,2011-03-20 13:28:00,2011-04-17 11:04:00,27
16744,2011-06-19 15:13:00,2011-07-17 14:42:00,27
16923,2010-12-12 11:06:00,2011-01-09 10:21:00,27
16929,2011-07-07 12:39:00,2011-08-04 12:13:00,27
17073,2011-08-22 14:37:00,2011-09-18 16:04:00,27
17549,2011-10-19 10:05:00,2011-11-16 09:59:00,27
